gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,MonthlyCharges,Churn
Male,0,No,51,Yes,Yes,Yes,81.15,No
Female,0,Yes,8,No,No phone service,Yes,38.5,No
Male,0,No,14,Yes,No,No,92.9,No
Female,0,No,4,Yes,Yes,No,93.5,Yes
Female,0,No,70,Yes,Yes,Yes,84.7,No
Female,0,Yes,70,Yes,Yes,Yes,66,No
Female,1,No,54,Yes,Yes,No,101.5,Yes
Male,0,Yes,28,Yes,No,Yes,74.9,Yes
Male,0,No,24,Yes,No,No internet service,20.75,No
Female,0,No,69,Yes,No,No,61.45,No
Male,0,Yes,42,Yes,No,Yes,54.5,No
Female,1,No,2,Yes,No,No,69.6,Yes
Female,1,No,39,Yes,Yes,No,99.75,No
Male,0,Yes,45,Yes,Yes,No,109.75,No
Male,0,Yes,72,Yes,Yes,Yes,80.85,No
Female,0,No,38,Yes,No,No internet service,20.3,No
Male,0,No,72,Yes,Yes,Yes,67.8,No
Male,0,No,1,Yes,Yes,No internet service,24.05,Yes
Male,0,Yes,72,Yes,No,No internet service,19.8,No
Male,0,No,55,Yes,Yes,No internet service,25.7,No
Female,0,Yes,51,No,No phone service,No,56.15,No
Male,0,No,63,Yes,No,Yes,86.7,No
Female,0,No,1,Yes,No,No internet service,20.4,No
Female,0,Yes,23,Yes,No,No internet service,19.65,No
Female,0,No,1,Yes,No,No,50.55,Yes
Female,0,No,2,Yes,Yes,No,54.35,No
Female,1,No,52,Yes,Yes,Yes,108.1,No
Female,0,No,36,Yes,Yes,Yes,54.45,No
Female,0,No,1,Yes,No,No,45.35,No
Female,0,No,28,Yes,Yes,Yes,59,No
Female,0,Yes,7,Yes,No,Yes,69.45,No
Male,0,No,14,Yes,Yes,No,100.55,Yes
Male,1,No,72,No,No phone service,Yes,64.95,No
Female,0,Yes,1,Yes,No,No internet service,20.5,Yes
Female,0,No,10,Yes,No,No internet service,18.85,No
Male,0,No,42,Yes,No,No internet service,19.8,No
Female,0,No,7,No,No phone service,No,25.05,No
Male,0,No,4,Yes,No,No,74.8,Yes
Male,0,Yes,72,Yes,Yes,Yes,114.3,No
Female,0,No,20,No,No phone service,No,24.45,Yes
Male,0,No,63,Yes,No,Yes,109.2,No
Female,0,No,56,No,No phone service,Yes,45.05,No
Female,0,Yes,5,Yes,No,No,51,No
Female,0,No,72,Yes,Yes,No,110.45,No
Male,1,Yes,68,Yes,Yes,No,84.65,No
Male,0,Yes,67,Yes,No,Yes,60.05,No
Male,0,Yes,8,Yes,No,No,44.65,No
Male,0,Yes,52,Yes,Yes,No,93.25,No
Female,0,Yes,18,Yes,No,No internet service,20.25,No
Female,0,Yes,59,Yes,Yes,No internet service,25.45,No
Female,0,No,60,Yes,No,No internet service,20.6,No
Male,0,No,7,Yes,Yes,No,94.1,No
Male,0,Yes,59,No,No phone service,Yes,34.8,No
Male,0,No,46,No,No phone service,Yes,60.75,No
Male,0,No,5,Yes,No,No,51.35,No
Male,1,No,59,No,No phone service,Yes,64.05,No
Female,0,No,70,Yes,Yes,No,84.8,No
Female,0,No,14,Yes,No,No,71,Yes
Female,0,No,44,Yes,Yes,No,50.15,No
Female,0,No,64,Yes,Yes,Yes,94.6,No
Female,0,Yes,58,No,No phone service,Yes,59.75,No
Female,1,No,46,Yes,Yes,No,100.25,No
Male,1,No,58,Yes,Yes,No,98.9,No
Female,0,No,72,Yes,Yes,No,97.7,No
Female,1,No,30,No,No phone service,No,40.3,Yes
Male,1,No,11,Yes,Yes,Yes,60.25,No
Female,1,No,34,No,No phone service,No,56.25,No
Male,0,No,54,No,No phone service,Yes,46.2,No
Female,0,No,3,No,No phone service,No,50.6,Yes
Female,0,Yes,72,Yes,Yes,No internet service,24.9,No
Female,0,Yes,40,Yes,Yes,No,84.85,Yes
Female,0,Yes,2,Yes,No,No,65.7,Yes
Male,0,Yes,54,Yes,Yes,No,63.35,No
Female,0,No,14,Yes,No,Yes,50.1,No
Female,0,No,1,Yes,No,No,70.5,Yes
Female,0,No,10,Yes,Yes,No,94.85,Yes
Female,0,No,1,Yes,No,Yes,50.15,No
Male,0,No,1,Yes,No,No internet service,19.75,Yes
Male,0,No,56,Yes,Yes,Yes,64.65,No
Female,0,No,68,Yes,No,Yes,79.6,No
Female,0,Yes,14,Yes,No,No internet service,19.5,No
Male,0,Yes,68,Yes,No,Yes,99.55,No
Male,1,No,55,Yes,Yes,No,74,No
Female,0,No,16,No,No phone service,Yes,38.9,No
Male,1,No,9,Yes,No,No,79.55,No
Male,0,Yes,14,Yes,No,Yes,65.45,Yes
Male,1,No,58,Yes,Yes,No,98.7,Yes
Male,0,No,53,No,No phone service,Yes,46.3,No
Male,0,No,70,Yes,Yes,Yes,99.35,No
Female,1,Yes,14,Yes,Yes,No,95.8,No
Male,0,Yes,22,Yes,No,Yes,67.5,Yes
Female,0,No,10,Yes,Yes,Yes,78.15,No
Female,0,Yes,29,Yes,Yes,No internet service,26.1,No
Female,0,No,1,Yes,No,No,69.6,Yes
Male,0,No,49,Yes,Yes,Yes,84.35,Yes
Female,1,No,68,Yes,Yes,No,100.2,Yes
Female,0,No,1,Yes,No,No,78.05,Yes
Female,0,No,30,No,No phone service,No,40.35,No
Female,0,No,72,Yes,Yes,Yes,79.2,No
Female,0,No,10,Yes,No,No internet service,20.9,No
Male,0,No,7,Yes,Yes,No,73.6,Yes
Female,0,No,9,Yes,Yes,No,74.75,Yes
Female,0,Yes,1,Yes,No,Yes,49.9,No
Female,0,No,20,Yes,Yes,No,68.9,No
Female,0,No,1,Yes,No,No internet service,20.25,No
Female,0,No,29,Yes,Yes,No,76,No
Male,0,No,1,Yes,No,No,74,No
Male,0,No,3,Yes,No,Yes,82.3,No
Female,0,No,20,Yes,No,Yes,89.4,No
Male,0,Yes,64,Yes,No,No,99.15,No
Male,0,No,1,Yes,No,No internet service,20.2,Yes
Female,0,No,6,No,No phone service,Yes,29.45,No
Male,0,No,50,Yes,No,No internet service,19.8,No
Male,0,No,6,Yes,No,Yes,59.15,No
Male,0,Yes,7,Yes,No,No,44.75,No
Male,0,Yes,72,Yes,Yes,No,90.8,No
Male,0,No,8,Yes,No,No,49.55,No
Female,0,Yes,67,Yes,Yes,Yes,106.7,No
Female,1,No,24,Yes,Yes,No,93.55,Yes
Female,0,No,72,Yes,Yes,Yes,94.45,No
Male,0,Yes,33,Yes,No,No internet service,19.45,No
Male,0,No,2,No,No phone service,No,25.05,Yes
Male,0,No,70,Yes,No,Yes,67.95,No
Female,0,No,22,Yes,No,No,65.25,No
Female,0,No,59,Yes,Yes,Yes,99.45,No
Male,0,No,36,Yes,No,No internet service,20.35,No
Female,0,Yes,51,Yes,No,No internet service,19.95,No
Male,0,No,53,Yes,Yes,Yes,77.4,No
Female,0,Yes,20,Yes,No,No internet service,19.7,No
Male,0,No,63,Yes,No,Yes,99.7,No
Female,0,No,40,Yes,No,No,74.8,No
Male,0,No,35,Yes,No,No internet service,19.15,No
Male,0,Yes,26,Yes,No,No,78.95,No
Male,1,No,27,Yes,Yes,No,95.55,Yes
Male,0,Yes,53,Yes,No,Yes,62.85,No
Male,1,No,34,Yes,No,No,71.55,No
Female,1,No,19,Yes,Yes,No,94.95,No
Male,0,No,43,Yes,No,Yes,86.1,No
Male,0,Yes,6,Yes,No,No internet service,19.55,No
Male,0,Yes,56,Yes,Yes,No internet service,24.8,No
Male,0,No,57,No,No phone service,No,39.3,Yes
Male,0,Yes,34,Yes,No,No,84.05,No
Female,0,No,10,No,No phone service,No,36.25,No
Female,0,No,1,Yes,No,No internet service,20.25,Yes
Female,0,No,13,No,No phone service,No,23.9,Yes
Male,0,No,56,Yes,Yes,No,98.6,No
Female,0,No,55,Yes,Yes,No,103.65,No
Female,0,Yes,36,Yes,Yes,Yes,92.9,No
Male,0,No,47,Yes,No,No internet service,19.9,No
Female,0,Yes,12,Yes,No,No internet service,20.1,No
Female,0,No,1,Yes,No,No,85.45,Yes
Male,1,No,24,Yes,Yes,No,80.5,No
Female,0,No,63,Yes,Yes,No,99.9,Yes
Female,1,No,35,No,No phone service,No,39.85,No
Female,0,No,67,Yes,No,Yes,60.5,No
Male,0,No,25,Yes,Yes,No,84.8,Yes
Male,0,No,21,Yes,Yes,Yes,103.85,No
Female,0,No,13,Yes,No,Yes,67.8,No
Male,0,No,35,Yes,Yes,No,75.2,Yes
Male,1,No,71,Yes,Yes,No internet service,24.85,No
Female,0,No,29,Yes,No,No internet service,19.35,No
Male,0,No,71,No,No phone service,No,49.35,Yes
Male,1,No,7,Yes,No,No,89,No
Female,1,No,57,No,No phone service,No,55,No
Male,0,No,65,Yes,Yes,Yes,76.15,No
Male,0,No,27,Yes,No,No internet service,20.3,No
Male,0,No,6,Yes,Yes,No,74.9,Yes
Female,1,No,72,Yes,Yes,Yes,117.35,No
Male,0,No,1,Yes,No,No internet service,19.75,No
Male,0,No,11,Yes,No,No,45.2,No
Male,0,Yes,39,Yes,Yes,No internet service,25.2,No
Female,1,No,59,Yes,Yes,Yes,89.75,No
Male,0,No,26,Yes,No,Yes,75,No
Male,1,No,2,Yes,No,No,49.95,No
Female,0,Yes,72,No,No phone service,Yes,65.7,No
Male,0,No,65,Yes,Yes,Yes,67.05,No
Male,0,Yes,72,Yes,Yes,No,110.9,No
Male,0,No,6,Yes,Yes,No,87.95,No
Male,1,No,32,Yes,No,No internet service,19.8,No
Female,0,No,50,Yes,Yes,No,75.7,No
Male,0,No,61,No,No phone service,Yes,62.15,No
Female,0,No,15,Yes,No,No,101.25,Yes
Male,0,No,72,Yes,Yes,Yes,115.15,No
Male,0,No,9,Yes,No,No internet service,18.95,Yes
Female,0,No,1,Yes,No,No internet service,19.5,No
Female,0,No,12,Yes,Yes,No,86.55,No
Female,0,No,37,No,No phone service,No,28.6,Yes
Male,0,Yes,61,Yes,No,No internet service,20.4,No
Male,0,Yes,18,Yes,No,No internet service,19.8,No
Male,0,Yes,21,Yes,No,No,45.65,No
Male,0,Yes,68,No,No phone service,Yes,56.4,No
Male,1,No,12,Yes,Yes,No,73.3,No
Female,1,No,2,No,No phone service,No,24.35,Yes
Female,0,No,62,Yes,Yes,No,101.35,No
Female,1,No,29,Yes,Yes,No,98.65,Yes
Male,0,Yes,1,No,No phone service,No,33.6,No
Male,1,No,5,Yes,Yes,No,79.9,Yes
Female,0,No,1,Yes,No,No internet service,20.7,No
Male,0,Yes,62,Yes,Yes,No,104.05,No
Female,0,Yes,36,Yes,No,No internet service,20.25,No
Female,1,No,28,Yes,Yes,No,103.3,Yes
Female,0,Yes,69,Yes,Yes,Yes,73.7,No
Female,0,No,11,Yes,Yes,Yes,96.2,Yes
Female,0,No,63,Yes,Yes,No,108.75,No
Male,0,No,23,Yes,No,No internet service,20.15,No
Male,0,No,10,Yes,No,No internet service,19.75,No
Female,0,No,71,Yes,Yes,No internet service,25.95,No
Female,1,No,45,Yes,Yes,Yes,70.05,No
Female,0,Yes,70,Yes,Yes,No internet service,24.05,No
Female,0,Yes,22,Yes,Yes,No,84.75,No
Female,0,Yes,52,Yes,Yes,No internet service,23.05,No
Male,0,No,55,Yes,Yes,No,104.15,Yes
Female,0,No,65,No,No phone service,Yes,59.95,No
Female,0,Yes,72,Yes,No,No internet service,19.55,No
Male,0,No,10,Yes,No,No internet service,19.6,No
Female,0,Yes,7,Yes,No,No internet service,20.05,No
Male,1,No,5,Yes,No,No,85.55,No
Female,0,Yes,24,Yes,Yes,Yes,78.6,No
Female,0,Yes,72,Yes,Yes,Yes,116.8,No
Male,0,No,21,No,No phone service,Yes,43.55,No
Male,0,No,69,No,No phone service,No,60.8,No
Male,0,Yes,44,Yes,No,No,54.9,No
Female,1,Yes,61,Yes,Yes,No,65.2,No
Male,1,No,24,Yes,Yes,No,102.95,Yes
Female,0,No,1,Yes,No,No,90.6,Yes
Female,0,No,6,Yes,No,No,50.8,Yes
Male,0,No,4,Yes,Yes,No,90.05,Yes
Male,0,No,72,Yes,Yes,No,108.2,No
Male,0,No,72,Yes,Yes,Yes,92,No
Male,1,No,14,Yes,Yes,No,75.1,No
Male,0,No,7,Yes,Yes,No internet service,25.05,No
Female,0,No,48,Yes,No,No,75.15,No
Male,0,Yes,55,Yes,No,No internet service,19.5,No
Male,0,No,1,Yes,No,No internet service,19.3,No
Male,0,No,45,Yes,No,Yes,112.2,No
Male,0,No,3,Yes,No,No,70.3,No
Female,0,No,71,Yes,No,No internet service,19.6,No
Male,0,No,8,Yes,No,No internet service,20.25,No
Female,0,No,3,Yes,Yes,No,75.85,Yes
Male,0,Yes,69,Yes,No,Yes,80.65,No
Male,0,Yes,1,Yes,No,No,68.5,Yes
Female,1,No,72,Yes,Yes,Yes,115.75,No
Male,0,No,11,Yes,No,Yes,73.5,Yes
Male,0,No,71,Yes,Yes,Yes,80.6,No
Female,0,No,1,Yes,No,No,69.95,Yes
Female,0,No,33,No,No phone service,Yes,59.55,No
Female,0,No,16,Yes,No,No internet service,19.05,No
Female,1,No,56,Yes,Yes,Yes,95.65,No
Female,0,No,1,Yes,No,No internet service,19.95,No
Male,0,No,5,Yes,No,No,70.05,Yes
Male,0,Yes,57,Yes,No,No internet service,19.4,No
Male,0,Yes,56,No,No phone service,No,36.1,No
Male,0,No,8,Yes,Yes,No,94,Yes
Female,0,Yes,22,Yes,No,Yes,61.15,Yes
Female,0,No,1,Yes,No,No internet service,19.75,No
Female,0,Yes,40,Yes,No,Yes,64.1,No
Male,0,Yes,46,Yes,No,No internet service,19.75,No
Male,0,Yes,63,Yes,No,No internet service,19.7,No
Male,0,Yes,68,Yes,Yes,Yes,110.2,No
Male,0,Yes,69,Yes,No,Yes,106.35,No
Female,0,No,56,Yes,Yes,No,90.55,No
Female,0,Yes,10,Yes,No,No,65.9,No
Male,0,No,63,Yes,Yes,Yes,104.5,No
Female,0,Yes,24,No,No phone service,Yes,52.5,No
Female,0,No,19,Yes,Yes,No,56.1,No
Male,0,Yes,22,Yes,Yes,No,88.75,No
Male,0,No,29,Yes,Yes,Yes,84.45,Yes
Male,0,No,13,Yes,Yes,No,75.3,Yes
Female,0,No,70,Yes,Yes,No internet service,26,No
Female,0,No,49,Yes,No,No,99.4,No
Female,1,No,43,Yes,Yes,Yes,109.55,Yes
Female,0,No,3,Yes,No,No internet service,19.6,Yes
Male,0,Yes,42,Yes,No,No,73.15,No
Male,0,No,57,Yes,No,No,54.65,No
Male,1,No,2,Yes,No,Yes,66.4,Yes
Female,0,No,72,Yes,Yes,Yes,115.55,No
Female,1,No,46,Yes,Yes,No,104.45,No
Male,1,No,66,Yes,Yes,No,100.05,Yes
Male,0,No,62,Yes,Yes,Yes,102,Yes
Female,0,No,72,Yes,Yes,Yes,91.15,No
Male,0,Yes,35,Yes,No,No,89.7,No
Male,0,No,17,Yes,Yes,Yes,90.2,Yes
Female,0,No,72,Yes,Yes,Yes,92.4,No
Female,0,Yes,28,Yes,No,No internet service,19.9,No
Male,0,No,56,Yes,Yes,No internet service,25.15,Yes
Female,0,No,31,Yes,Yes,No,79.85,Yes
Male,0,No,45,Yes,No,No internet service,18.85,No
Female,0,No,1,Yes,Yes,No internet service,25.75,No
Female,0,No,2,Yes,No,No,49.6,Yes
Female,0,No,6,Yes,No,No internet service,20.95,No
Female,0,No,48,Yes,No,No,97.05,No
Male,0,Yes,25,Yes,Yes,No internet service,25.4,No
Male,0,Yes,64,Yes,No,No internet service,19.7,No
Male,0,No,50,No,No phone service,Yes,35,No
Female,0,Yes,52,Yes,Yes,No,101.25,No
Male,1,No,4,Yes,No,No,70.2,No
Female,1,No,32,Yes,No,No,90.95,No
Male,0,Yes,45,Yes,Yes,Yes,73.85,No
Male,0,No,9,Yes,Yes,Yes,88.05,No
Female,1,No,66,Yes,Yes,No,105.95,Yes
Male,0,Yes,3,Yes,Yes,No,91.85,Yes
Female,0,No,54,Yes,No,No internet service,20.1,No
Female,0,Yes,1,No,No phone service,No,40.1,Yes
Female,0,Yes,64,Yes,Yes,Yes,110.3,No
Female,1,No,31,Yes,Yes,No,73.9,Yes
Female,0,No,14,Yes,No,No,89.8,Yes
Female,0,No,12,Yes,No,Yes,85.15,No
Male,1,No,67,Yes,No,Yes,60.95,No
Female,0,Yes,35,Yes,Yes,Yes,72.25,Yes
Female,0,No,45,Yes,Yes,Yes,73.55,No
Male,0,No,10,Yes,No,No,46,No
Female,1,No,29,Yes,Yes,Yes,58.55,No
Female,0,No,24,Yes,Yes,No internet service,24.6,No
Male,0,Yes,66,Yes,No,No internet service,19.75,No
Male,0,No,51,Yes,No,Yes,86.35,No
Female,0,No,45,Yes,Yes,No internet service,25.5,No
Female,0,No,49,Yes,No,No internet service,19,No
Female,0,No,29,Yes,No,No internet service,19.55,No
Male,0,Yes,40,Yes,Yes,Yes,110.1,No
Female,1,No,37,Yes,Yes,No,96.55,Yes
Male,0,No,25,Yes,No,No,69.75,No
Female,0,No,22,No,No phone service,No,50.6,No
Male,0,No,72,No,No phone service,Yes,65.6,No
Female,0,No,7,No,No phone service,No,40.1,Yes
Male,0,Yes,33,Yes,No,No,82.1,No
Female,0,No,23,Yes,No,No,79.1,No
Male,1,No,24,Yes,Yes,No,101.25,Yes
Female,0,No,1,Yes,No,No,79.55,Yes
Male,0,No,69,Yes,Yes,Yes,90.65,No
Female,0,Yes,3,Yes,No,No internet service,20.55,No
Male,0,No,56,Yes,No,No,75.75,No
Male,0,No,65,Yes,Yes,Yes,110,No
Male,0,No,71,Yes,No,No internet service,20.85,No
Female,1,No,14,Yes,Yes,No,80.35,No
Female,0,No,2,Yes,No,No,70.15,No
Female,0,No,32,Yes,Yes,No,84.05,Yes
Male,0,No,40,Yes,No,Yes,67.45,No
Male,0,No,1,Yes,No,No internet service,20.75,No
Male,0,No,1,Yes,No,No,89.1,Yes
Female,0,No,7,Yes,No,No,69.9,No
Female,0,No,15,Yes,Yes,No,51.1,No
Female,0,Yes,17,Yes,Yes,Yes,94.4,Yes
Male,0,No,19,Yes,No,No,78.25,Yes
Male,0,No,71,Yes,Yes,No internet service,25.55,No
Female,0,Yes,54,Yes,Yes,Yes,60,No
Male,0,No,31,Yes,Yes,Yes,90.55,No
Female,0,No,11,Yes,No,Yes,76.4,No
Female,1,No,18,Yes,No,No,84.95,No
Female,1,No,72,Yes,Yes,Yes,110.1,No
Female,1,No,71,Yes,Yes,No,99.65,No
Male,1,No,5,No,No phone service,No,45.4,No
Male,0,No,38,Yes,Yes,No,69,No
Male,0,Yes,5,Yes,No,No,48.65,No
Male,1,No,2,Yes,No,No,44.15,Yes
Female,1,No,52,Yes,Yes,Yes,59.85,No
Female,1,No,8,Yes,Yes,No,75.75,Yes
Female,0,No,68,Yes,Yes,No,80.65,No
Male,0,Yes,69,Yes,No,No internet service,20.55,No
Female,0,No,42,Yes,Yes,Yes,66.4,No
Female,0,No,50,Yes,No,No,100.2,No
Female,0,No,1,Yes,No,No internet service,19.1,Yes
Male,1,No,1,Yes,Yes,Yes,80.3,Yes
Male,0,No,33,Yes,No,No,44.55,No
Female,0,No,7,Yes,No,No internet service,20.35,No
Male,0,Yes,64,Yes,Yes,Yes,91.8,No
Female,0,No,1,Yes,No,No,74.9,Yes
Male,0,No,59,Yes,No,No internet service,20.2,No
Female,0,No,6,Yes,Yes,No,50.35,No
Female,0,No,3,Yes,No,No internet service,18.8,No
Female,0,No,15,Yes,No,No internet service,20.45,No
Male,0,Yes,13,Yes,No,No,64.75,No
Female,0,No,23,Yes,Yes,No,98.7,No
Male,1,No,31,Yes,Yes,Yes,89.45,No
Male,0,No,29,Yes,No,Yes,58.75,No
Female,0,No,49,Yes,No,No internet service,20.7,No
Female,0,No,56,Yes,Yes,No,85.6,No
Female,0,No,63,Yes,Yes,Yes,80.3,No
Male,0,No,63,Yes,Yes,No,79.8,No
Male,1,Yes,24,Yes,Yes,Yes,79.85,No
Male,1,No,36,Yes,No,No,54.1,No
Female,1,No,9,Yes,No,No,80.85,Yes
Male,0,No,3,No,No phone service,No,24.75,Yes
Female,0,No,21,Yes,No,Yes,80.9,No
Male,0,Yes,13,Yes,Yes,No internet service,24.5,No
Male,0,Yes,1,Yes,No,No internet service,20.15,No
Female,0,Yes,25,Yes,No,No internet service,20.05,No
Male,0,Yes,71,Yes,No,No internet service,19.6,No
Male,0,No,66,Yes,Yes,Yes,114.3,No
Female,0,No,45,Yes,No,Yes,100.3,No
Female,0,No,22,Yes,No,No,80,No
Female,0,No,67,Yes,No,No internet service,20.85,No
Female,0,No,68,Yes,Yes,No,89.95,No
Female,0,Yes,0,Yes,No,No internet service,20,No
Female,1,No,49,Yes,Yes,No,90.85,Yes
Female,1,No,4,Yes,Yes,No,48.75,No
Male,0,No,63,Yes,Yes,Yes,80,No
Female,0,No,2,Yes,No,No,79.7,Yes
Male,0,No,21,Yes,No,No internet service,20.35,No
Male,0,Yes,55,Yes,No,Yes,57.55,Yes
Male,0,Yes,1,Yes,No,No internet service,20.25,No
Female,0,No,17,Yes,No,No internet service,19.4,No
Male,0,No,30,Yes,Yes,Yes,100.4,No
Male,0,Yes,22,Yes,No,Yes,57.95,No
Female,0,No,9,Yes,No,No,59.5,No
Male,0,Yes,1,Yes,No,No internet service,19.2,No
Female,0,No,21,Yes,Yes,No,86.5,Yes
Male,0,No,19,Yes,Yes,No,59.55,No
Female,0,Yes,69,Yes,Yes,No,103.95,Yes
Male,1,No,1,No,No phone service,No,25.1,Yes
Female,0,No,72,Yes,Yes,Yes,103.95,No
Male,0,Yes,70,Yes,Yes,Yes,68.95,No
Female,0,No,66,Yes,Yes,Yes,103.1,No
Female,0,Yes,7,No,No phone service,No,24.7,No
Female,1,Yes,46,Yes,Yes,Yes,110.2,No
Male,0,No,39,No,No phone service,Yes,48.95,Yes
Female,0,Yes,32,Yes,Yes,No,62.45,No
Male,0,No,24,Yes,No,No,89.55,No
Male,0,Yes,6,Yes,No,No,83.55,Yes
Female,0,No,37,Yes,Yes,Yes,78.9,No
Male,0,Yes,8,Yes,No,No internet service,20.35,No
Female,0,Yes,72,Yes,Yes,Yes,71.45,No
Male,1,No,71,No,No phone service,Yes,46.35,No
Female,0,No,16,Yes,No,No,94.65,No
Female,0,No,57,No,No phone service,Yes,49.9,No
Male,0,No,66,Yes,Yes,No internet service,25.45,No
Female,1,No,17,Yes,No,No,89.15,Yes
Female,0,Yes,21,Yes,No,No internet service,20.75,No
Male,0,No,66,Yes,Yes,Yes,66.1,No
Female,0,No,17,Yes,Yes,No,75.4,No
Male,0,Yes,1,Yes,No,No,70.45,Yes
Male,0,No,58,Yes,No,Yes,60.3,Yes
Female,0,Yes,8,Yes,No,No internet service,21.05,No
Male,0,No,27,Yes,No,Yes,69.35,No
Male,0,No,34,Yes,Yes,No,88.85,No
Male,0,No,30,Yes,No,No,97,No
Male,0,No,33,Yes,No,No,66.4,No
Male,0,Yes,1,No,No phone service,No,24.75,Yes
Male,0,Yes,14,Yes,Yes,Yes,69.2,No
Female,0,Yes,16,Yes,Yes,No,79.5,No
Female,0,No,49,Yes,No,No,100.65,No
Male,0,Yes,19,Yes,Yes,No,103.3,Yes
Female,0,Yes,70,Yes,Yes,Yes,79.7,No
Female,0,Yes,32,Yes,No,Yes,61.4,No
Female,0,No,18,Yes,No,No,69.8,No
Male,0,No,37,No,No phone service,Yes,40.55,No
Female,0,No,4,Yes,Yes,No,75.65,No
Female,0,No,16,Yes,Yes,Yes,90.7,No
Male,0,No,17,Yes,Yes,No,80.5,No
Female,0,Yes,19,Yes,No,Yes,60.6,No
Male,0,No,60,Yes,Yes,No,101.15,No
Male,0,Yes,51,Yes,Yes,No internet service,24.95,No
Male,0,Yes,28,Yes,No,No internet service,20.3,No
Male,0,No,43,Yes,No,No,60,No
Male,0,No,42,Yes,No,No internet service,20.25,No
Male,0,No,3,Yes,No,No,78.5,Yes
Female,0,No,1,Yes,No,No,44.75,No
Female,0,No,3,Yes,No,No internet service,19.85,Yes
Female,0,No,63,Yes,Yes,Yes,98,No
Male,1,No,3,Yes,No,No,79.9,Yes
Male,0,No,68,Yes,Yes,Yes,107.7,No
Female,1,No,30,Yes,Yes,No,99.7,Yes
Female,0,No,60,Yes,Yes,No,104.7,No
Male,0,No,15,Yes,Yes,No,58.6,Yes
Male,1,No,45,Yes,Yes,No,93.9,No
Female,0,No,70,Yes,No,Yes,86.45,No
Male,0,No,10,Yes,Yes,No,98.5,Yes
Male,0,No,4,Yes,No,No internet service,19.4,No
Female,0,No,1,Yes,No,No,50.45,Yes
Female,0,No,68,Yes,Yes,No internet service,24.95,No
Male,0,Yes,22,Yes,No,Yes,75,No
Male,0,Yes,38,Yes,Yes,No,94.65,Yes
Female,0,No,1,Yes,Yes,No,100.25,Yes
Male,0,No,18,Yes,No,No,78.2,No
Male,0,No,29,Yes,No,No,94.2,No
Female,0,No,16,Yes,Yes,No,88.45,Yes
Male,0,No,1,Yes,No,No,69.85,Yes
Male,0,No,12,Yes,No,Yes,81.7,Yes
Male,0,No,31,No,No phone service,No,50.05,No
Male,0,No,4,Yes,No,No,79.9,Yes
Female,0,No,48,Yes,Yes,No,69.55,No
Female,0,No,15,Yes,Yes,No internet service,25.4,Yes
Male,0,No,50,Yes,No,Yes,90.1,No
Male,0,No,7,Yes,No,No,44.65,No
Male,1,No,41,Yes,Yes,Yes,83.75,Yes
Male,0,Yes,68,Yes,No,Yes,80.35,No
Female,1,No,26,Yes,Yes,No,98.1,No
Male,0,No,57,No,No phone service,No,53.35,No
Female,0,No,3,Yes,No,No internet service,19.55,No
Female,0,No,1,Yes,No,No internet service,20.9,Yes
Male,0,Yes,19,Yes,No,Yes,48.95,No
Female,0,No,3,Yes,No,No,54.2,No
Female,0,No,59,Yes,Yes,No internet service,24.45,No
Female,0,No,1,Yes,No,No,69.4,Yes
Male,0,No,42,No,No phone service,Yes,40.15,No
Female,0,No,7,Yes,Yes,No,74.9,Yes
Male,0,No,67,Yes,Yes,No internet service,25.6,No
Male,0,No,1,Yes,No,No,70.35,No
Male,0,No,66,Yes,Yes,Yes,91.7,No
Female,0,No,61,Yes,Yes,No,89.2,No
Male,0,Yes,4,Yes,Yes,No internet service,24.1,No
Female,1,No,42,Yes,No,Yes,74.15,Yes
Female,0,Yes,64,Yes,Yes,No,53.85,No
Female,1,No,54,Yes,Yes,Yes,115.6,No
Male,0,No,1,Yes,No,No internet service,19.75,No
Male,0,Yes,54,Yes,Yes,No internet service,24.05,No
Female,0,Yes,18,Yes,Yes,No internet service,25.3,No
Male,0,No,3,Yes,No,No,84.3,No
Female,0,No,1,Yes,No,No,70.1,Yes
Female,0,Yes,72,Yes,Yes,Yes,89.75,No
Male,1,No,60,Yes,No,No,97.95,No
Female,0,Yes,11,Yes,No,No internet service,20,No
Female,0,Yes,12,Yes,Yes,Yes,78.3,Yes
Male,0,Yes,61,Yes,No,No,103.9,No
Female,0,No,39,Yes,No,No internet service,20.7,No
Male,0,No,55,Yes,Yes,No,96.8,Yes
Female,0,No,17,Yes,Yes,Yes,94.4,Yes
Male,0,No,37,Yes,No,No internet service,20.15,No
Female,0,No,72,Yes,Yes,No internet service,26,No
Male,1,No,72,Yes,Yes,No,77.35,No
Female,0,No,8,Yes,No,Yes,66.05,No
Female,0,Yes,22,Yes,No,No internet service,19.9,No
Female,0,No,1,Yes,No,No,84.3,Yes
Female,0,No,38,Yes,Yes,No,68.15,No
Male,0,Yes,17,Yes,No,No,80.85,No
Female,1,No,70,Yes,Yes,No,75.5,No
Female,1,Yes,72,Yes,Yes,Yes,92.45,Yes
Female,0,No,28,Yes,No,No,80.6,No
Female,0,No,15,Yes,No,No,83.2,No
Male,0,Yes,72,Yes,Yes,Yes,87.55,No
Female,1,No,11,Yes,Yes,No,99.55,Yes
Male,1,No,8,Yes,Yes,No,81.25,Yes
